firm_id,num_dir,num_dir_gov,profit,employee,age,industry,gov_rate
1121,6,5,9.35,104,10,Finance,0.8333333333333334
1122,11,7,12.67,355,2,Finance,0.6363636363636364
1123,7,5,10.15,302,47,Retail,0.7142857142857143
1124,10,6,9.13,98,72,Manufacturing,0.6
1125,10,7,5.39,356,87,Finance,0.7
1126,6,6,0.0,380,99,Finance,1.0
1127,11,7,0.0,324,8,Tech,0.6363636363636364
1128,10,7,0.0,181,80,Retail,0.7
1129,6,6,0.0,376,55,Tech,1.0
1130,6,6,0.0,410,72,Tech,1.0
1131,9,8,5.28,448,35,Retail,0.8888888888888888
1132,10,6,1.31,134,62,Tech,0.6
1133,10,8,0.0,435,20,Health,0.8
1134,11,8,0.0,81,95,Retail,0.7272727272727273
1135,9,8,3.77,55,28,Health,0.8888888888888888
1136,7,7,0.0,459,5,Finance,1.0
1137,8,7,9.8,383,55,Health,0.875
1138,7,7,0.57,220,40,Health,1.0
1139,11,7,2.32,114,16,Tech,0.6363636363636364
1140,6,6,0.25,211,74,Tech,1.0
1141,6,6,6.17,225,85,Tech,1.0
1142,5,5,0.0,305,51,Tech,1.0
1143,5,5,4.06,278,11,Tech,1.0
1144,10,6,4.78,284,79,Retail,0.6
1145,8,6,0.0,379,33,Manufacturing,0.75
1146,11,5,14.96,445,60,Retail,0.45454545454545453
1147,7,6,8.19,488,14,Manufacturing,0.8571428571428571
1148,11,5,8.58,242,55,Retail,0.45454545454545453
1149,7,5,9.69,183,28,Manufacturing,0.7142857142857143
1150,11,5,12.44,500,95,Retail,0.45454545454545453
1151,8,7,6.6,447,76,Finance,0.875
1152,6,6,6.11,55,90,Manufacturing,1.0
1153,5,5,3.99,313,30,Health,1.0
1154,8,5,7.4,220,13,Finance,0.625
1155,7,7,1.87,329,55,Tech,1.0
1156,5,5,3.68,323,9,Retail,1.0
1157,9,8,0.0,141,54,Manufacturing,0.8888888888888888
1158,5,5,7.56,112,50,Tech,1.0
1159,7,6,9.37,56,1,Health,0.8571428571428571
1160,5,5,0.0,337,72,Manufacturing,1.0
1161,9,7,9.96,427,25,Retail,0.7777777777777778
1162,7,6,0.0,337,56,Health,0.8571428571428571
1163,10,8,0.41,78,56,Tech,0.8
1164,10,5,8.12,324,89,Manufacturing,0.5
1165,5,5,0.0,149,48,Health,1.0
1166,7,7,6.83,469,64,Tech,1.0
1167,5,5,5.85,105,95,Health,1.0
1168,5,5,0.57,297,52,Finance,1.0
1169,7,5,0.0,486,63,Retail,0.7142857142857143
1170,5,5,0.0,446,33,Finance,1.0
1171,11,5,8.3,215,72,Health,0.45454545454545453
1172,10,7,10.13,463,28,Manufacturing,0.7
1173,5,5,1.67,476,75,Retail,1.0
1174,6,6,0.0,200,91,Retail,1.0
1175,7,7,2.1,81,41,Tech,1.0
1176,6,6,0.0,364,17,Tech,1.0
1177,8,6,7.9,454,64,Tech,0.75
1178,8,8,0.0,214,53,Health,1.0
1179,5,5,3.39,325,45,Manufacturing,1.0
1180,5,5,0.0,429,19,Health,1.0
1181,8,8,10.76,410,68,Finance,1.0
1182,9,8,0.0,122,64,Finance,0.8888888888888888
1183,11,5,8.0,451,91,Manufacturing,0.45454545454545453
1184,10,8,9.4,480,15,Finance,0.8
1185,11,5,0.0,385,1,Manufacturing,0.45454545454545453
1186,7,7,10.34,306,75,Health,1.0
1187,8,7,5.69,308,57,Finance,0.875
1188,7,6,0.0,481,23,Manufacturing,0.8571428571428571
1189,9,6,0.0,321,9,Retail,0.6666666666666666
1190,9,6,7.34,96,56,Tech,0.6666666666666666
1191,5,5,0.0,63,63,Health,1.0
1192,10,7,6.09,483,9,Manufacturing,0.7
1193,7,5,0.65,487,12,Retail,0.7142857142857143
1194,11,7,4.98,160,39,Finance,0.6363636363636364
1195,7,7,0.0,110,26,Manufacturing,1.0
1196,7,7,7.74,291,90,Finance,1.0
1197,11,8,12.88,429,78,Health,0.7272727272727273
1198,6,5,12.51,183,55,Health,0.8333333333333334
1199,11,6,8.43,61,28,Health,0.5454545454545454
1200,7,5,0.0,231,50,Finance,0.7142857142857143
1201,8,6,7.13,309,13,Finance,0.75
1202,6,6,0.0,105,4,Manufacturing,1.0
1203,6,6,0.0,213,10,Manufacturing,1.0
1204,11,7,2.62,213,19,Retail,0.6363636363636364
1205,8,6,0.43,245,18,Health,0.75
1206,6,5,7.04,71,4,Tech,0.8333333333333334
1207,10,7,7.31,164,34,Finance,0.7
1208,11,6,3.59,195,96,Manufacturing,0.5454545454545454
1209,8,6,0.0,50,46,Finance,0.75
1210,9,5,13.09,274,63,Health,0.5555555555555556
1211,5,5,0.0,276,73,Health,1.0
1212,6,6,0.0,69,26,Finance,1.0
1213,10,5,0.0,451,63,Manufacturing,0.5
1214,11,8,9.82,126,31,Health,0.7272727272727273
1215,8,6,7.33,278,5,Tech,0.75
1216,8,8,0.0,239,22,Manufacturing,1.0
1217,11,7,0.0,408,8,Health,0.6363636363636364
1218,6,5,6.35,426,17,Tech,0.8333333333333334
1219,10,7,6.31,257,92,Finance,0.7
1220,7,5,0.0,236,33,Manufacturing,0.7142857142857143
1221,10,8,10.72,202,52,Manufacturing,0.8
1222,9,5,0.0,255,15,Tech,0.5555555555555556
1223,5,5,0.0,328,100,Retail,1.0
1224,8,6,11.57,209,80,Retail,0.75
1225,10,5,2.12,421,80,Tech,0.5
1226,8,5,6.81,98,96,Health,0.625
1227,11,8,0.0,436,68,Manufacturing,0.7272727272727273
1228,9,5,0.0,85,5,Manufacturing,0.5555555555555556
1229,5,5,8.86,361,57,Tech,1.0
1230,8,6,0.0,162,95,Retail,0.75
1231,9,6,13.34,76,13,Health,0.6666666666666666
1232,10,6,0.0,246,82,Retail,0.6
1233,7,5,0.0,383,70,Manufacturing,0.7142857142857143
1234,10,6,0.0,188,97,Tech,0.6
1235,9,5,7.55,285,89,Health,0.5555555555555556
1236,8,7,0.0,154,41,Health,0.875
1237,6,5,8.26,296,8,Finance,0.8333333333333334
1238,9,6,1.88,448,96,Finance,0.6666666666666666
1239,10,7,13.6,437,12,Health,0.7
1240,9,6,0.0,403,36,Manufacturing,0.6666666666666666
1241,6,5,10.11,209,45,Health,0.8333333333333334
1242,9,6,9.47,260,43,Tech,0.6666666666666666
1243,9,8,8.83,124,35,Health,0.8888888888888888
1244,8,8,5.42,470,42,Health,1.0
1245,10,6,10.48,316,50,Retail,0.6
1246,8,5,7.42,125,3,Health,0.625
1247,10,5,0.0,127,68,Finance,0.5
1248,11,5,0.0,192,87,Tech,0.45454545454545453
1249,7,5,11.61,346,73,Tech,0.7142857142857143
1250,9,7,4.33,468,27,Manufacturing,0.7777777777777778
1251,5,5,5.11,321,92,Manufacturing,1.0
1252,5,5,0.0,113,39,Finance,1.0
1253,9,6,0.0,180,42,Manufacturing,0.6666666666666666
1254,6,6,0.0,228,19,Finance,1.0
1255,8,7,5.74,441,9,Retail,0.875
1256,5,5,0.0,235,79,Manufacturing,1.0
1257,5,5,0.0,61,23,Finance,1.0
1258,10,5,5.91,325,60,Manufacturing,0.5
1259,11,5,0.0,204,28,Finance,0.45454545454545453
1260,7,7,1.22,177,20,Tech,1.0
1261,10,5,0.41,408,7,Tech,0.5
1262,10,8,8.06,135,84,Finance,0.8
1263,6,6,0.0,128,76,Retail,1.0
1264,5,5,0.0,128,29,Finance,1.0
1265,10,7,0.0,406,43,Tech,0.7
1266,5,5,0.0,234,83,Finance,1.0
1267,10,6,0.86,293,47,Tech,0.6
1268,8,7,0.56,262,64,Health,0.875
1269,11,7,6.83,171,20,Tech,0.6363636363636364
1270,7,6,0.0,430,56,Manufacturing,0.8571428571428571
1271,10,7,5.53,375,62,Tech,0.7
1272,7,5,10.41,151,93,Tech,0.7142857142857143
1273,10,8,5.62,231,25,Retail,0.8
1274,8,5,0.0,414,68,Retail,0.625
1275,9,5,5.95,183,78,Retail,0.5555555555555556
1276,9,5,0.0,156,68,Manufacturing,0.5555555555555556
1277,5,5,0.0,88,19,Finance,1.0
1278,5,5,10.5,206,11,Finance,1.0
1279,11,8,0.0,301,77,Retail,0.7272727272727273
1280,6,6,0.0,397,79,Health,1.0
1281,7,7,2.96,93,58,Health,1.0
1282,9,6,6.75,107,98,Finance,0.6666666666666666
1283,7,7,0.96,203,67,Manufacturing,1.0
1284,5,5,0.0,58,63,Tech,1.0
1285,10,6,0.95,90,23,Retail,0.6
1286,9,6,3.95,411,88,Health,0.6666666666666666
1287,5,5,0.0,366,43,Tech,1.0
1288,5,5,0.0,363,37,Tech,1.0
1289,11,8,0.0,287,41,Finance,0.7272727272727273
1290,10,8,0.0,203,90,Manufacturing,0.8
1291,8,6,0.0,173,57,Retail,0.75
1292,5,5,0.0,210,64,Manufacturing,1.0
1293,9,8,1.47,83,94,Health,0.8888888888888888
1294,5,5,3.75,172,79,Health,1.0
1295,6,6,5.2,136,98,Tech,1.0
1296,7,7,0.0,167,95,Health,1.0
1297,7,7,0.0,405,54,Manufacturing,1.0
1298,10,8,0.0,455,89,Retail,0.8
1299,8,6,6.01,183,92,Health,0.75
1300,8,6,6.2,288,94,Manufacturing,0.75
1301,11,5,0.0,64,72,Finance,0.45454545454545453
1302,5,5,9.28,252,78,Tech,1.0
1303,7,7,0.0,96,55,Retail,1.0
1304,8,8,0.0,246,72,Tech,1.0
1305,10,7,7.33,185,77,Health,0.7
1306,11,5,13.24,162,30,Retail,0.45454545454545453
1307,8,8,4.29,252,95,Tech,1.0
1308,10,7,6.95,216,76,Tech,0.7
1309,10,5,1.95,314,17,Finance,0.5
1310,9,7,10.73,386,77,Manufacturing,0.7777777777777778
1311,7,7,0.0,496,28,Health,1.0
1312,11,8,9.9,107,1,Health,0.7272727272727273
1313,10,5,6.33,453,51,Tech,0.5
1314,8,7,7.91,443,29,Retail,0.875
1315,5,5,0.24,119,40,Tech,1.0
1316,7,6,3.04,140,12,Tech,0.8571428571428571
1317,7,7,1.26,201,70,Finance,1.0
1318,8,6,7.72,224,64,Manufacturing,0.75
1319,5,5,0.0,286,27,Health,1.0
1320,11,8,0.0,294,66,Tech,0.7272727272727273
1321,6,6,0.0,276,46,Tech,1.0
1322,9,7,0.0,358,10,Health,0.7777777777777778
1323,8,8,6.29,312,54,Manufacturing,1.0
1324,11,5,0.66,205,39,Finance,0.45454545454545453
1325,7,6,10.88,474,48,Health,0.8571428571428571
1326,5,5,0.0,226,23,Health,1.0
1327,6,5,0.0,496,65,Finance,0.8333333333333334
1328,6,5,7.31,305,15,Finance,0.8333333333333334
1329,11,7,8.0,387,40,Tech,0.6363636363636364
1330,7,5,2.74,187,27,Finance,0.7142857142857143
1331,8,5,3.74,65,9,Health,0.625
1332,11,7,7.63,129,61,Health,0.6363636363636364
1333,11,7,0.0,116,3,Retail,0.6363636363636364
1334,11,7,14.79,430,45,Manufacturing,0.6363636363636364
1335,8,8,10.1,105,48,Tech,1.0
1336,8,5,5.91,292,83,Finance,0.625
1337,5,5,0.0,380,21,Manufacturing,1.0
1338,11,5,9.32,67,85,Health,0.45454545454545453
1339,8,5,0.0,102,1,Manufacturing,0.625
1340,11,6,0.0,396,92,Tech,0.5454545454545454
1341,6,5,0.0,138,55,Manufacturing,0.8333333333333334
1342,6,5,1.76,467,57,Finance,0.8333333333333334
1343,8,8,8.58,312,16,Finance,1.0
1344,5,5,5.6,335,22,Tech,1.0
1345,6,5,7.39,490,90,Manufacturing,0.8333333333333334
1346,7,7,0.0,483,12,Tech,1.0
1347,5,5,0.0,94,82,Health,1.0
1348,5,5,0.0,88,38,Finance,1.0
1349,5,5,10.69,184,21,Health,1.0
1350,8,6,0.0,158,68,Manufacturing,0.75
1351,7,5,11.26,375,75,Tech,0.7142857142857143
1352,10,8,5.03,236,82,Finance,0.8
1353,6,5,0.0,248,77,Manufacturing,0.8333333333333334
1354,10,8,5.67,277,69,Health,0.8
1355,6,5,1.26,270,46,Retail,0.8333333333333334
1356,5,5,7.78,499,52,Tech,1.0
1357,10,8,9.49,215,10,Retail,0.8
1358,7,7,0.0,53,25,Tech,1.0
1359,6,5,0.0,94,71,Tech,0.8333333333333334
1360,10,7,4.89,67,76,Finance,0.7
1361,7,7,6.81,165,64,Tech,1.0
1362,8,8,0.0,335,3,Finance,1.0
1363,6,5,4.41,379,39,Health,0.8333333333333334
1364,10,5,5.5,415,45,Retail,0.5
1365,5,5,5.67,421,77,Tech,1.0
1366,9,8,0.0,474,28,Tech,0.8888888888888888
1367,9,7,9.78,89,56,Health,0.7777777777777778
1368,9,6,13.82,124,85,Manufacturing,0.6666666666666666
1369,9,8,0.0,380,89,Retail,0.8888888888888888
1370,9,7,0.0,490,61,Retail,0.7777777777777778
1371,7,7,10.42,500,67,Health,1.0
1372,10,7,0.0,184,48,Retail,0.7
1373,6,6,5.45,179,49,Manufacturing,1.0
1374,11,6,2.6,97,74,Tech,0.5454545454545454
1375,7,7,0.0,303,47,Retail,1.0
1376,6,6,8.0,335,26,Health,1.0
1377,8,6,1.9,284,84,Health,0.75
1378,5,5,1.37,53,14,Manufacturing,1.0
1379,11,5,1.44,487,67,Tech,0.45454545454545453
1380,5,5,0.0,397,15,Tech,1.0
1381,6,6,0.0,480,43,Manufacturing,1.0
1382,6,6,0.0,230,97,Finance,1.0
1383,8,7,8.62,453,24,Tech,0.875
1384,10,8,0.0,232,84,Health,0.8
1385,8,8,3.93,69,36,Finance,1.0
1386,6,5,0.0,128,93,Finance,0.8333333333333334
1387,11,7,8.65,298,89,Retail,0.6363636363636364
1388,11,8,0.0,147,88,Retail,0.7272727272727273
1389,8,8,9.03,208,17,Finance,1.0
1390,10,8,0.0,254,9,Health,0.8
1391,7,5,0.0,466,90,Retail,0.7142857142857143
1392,5,5,0.0,121,94,Finance,1.0
1393,11,7,0.0,192,91,Tech,0.6363636363636364
1394,6,5,2.23,446,62,Retail,0.8333333333333334
1395,5,5,0.0,337,94,Tech,1.0
1396,9,7,8.62,443,29,Tech,0.7777777777777778
1397,7,5,0.0,90,12,Manufacturing,0.7142857142857143
1398,8,7,0.0,469,100,Health,0.875
1399,11,8,6.5,275,77,Retail,0.7272727272727273
1400,5,5,2.66,237,76,Tech,1.0
1401,6,5,0.0,99,60,Tech,0.8333333333333334
1402,9,7,0.0,100,16,Manufacturing,0.7777777777777778
1403,10,5,0.0,347,21,Retail,0.5
1404,6,5,5.95,287,96,Health,0.8333333333333334
1405,8,6,5.08,59,52,Retail,0.75
1406,7,6,0.0,450,13,Health,0.8571428571428571
1407,6,6,6.99,372,67,Finance,1.0
1408,9,6,11.49,62,81,Health,0.6666666666666666
1409,11,6,6.53,166,40,Retail,0.5454545454545454
1410,6,5,9.01,217,54,Health,0.8333333333333334
1411,11,5,0.0,349,12,Manufacturing,0.45454545454545453
1412,5,5,0.0,447,46,Manufacturing,1.0
1413,6,5,0.0,417,24,Finance,0.8333333333333334
1414,8,6,0.0,168,16,Health,0.75
1415,10,7,3.85,96,65,Finance,0.7
1416,11,8,11.48,181,77,Health,0.7272727272727273
1417,6,5,0.0,173,51,Health,0.8333333333333334
1418,8,5,0.0,343,33,Tech,0.625
1419,10,5,4.71,356,31,Health,0.5
1420,8,7,9.37,307,2,Manufacturing,0.875
1421,10,8,0.0,312,80,Tech,0.8
1422,11,6,4.19,443,30,Retail,0.5454545454545454
1423,5,5,0.0,328,25,Retail,1.0
1424,8,7,0.0,422,93,Tech,0.875
1425,8,8,7.96,168,51,Finance,1.0
1426,9,5,14.22,233,15,Tech,0.5555555555555556
1427,11,5,0.0,295,76,Tech,0.45454545454545453
1428,7,5,10.66,461,27,Retail,0.7142857142857143
1429,6,6,0.71,329,61,Retail,1.0
1430,8,8,7.27,146,26,Tech,1.0
1431,9,7,1.17,428,67,Manufacturing,0.7777777777777778
1432,10,8,1.99,390,49,Retail,0.8
1433,7,5,1.59,158,99,Health,0.7142857142857143
1434,6,6,2.17,297,24,Finance,1.0
1435,11,8,0.0,350,3,Manufacturing,0.7272727272727273
1436,11,6,0.0,281,25,Manufacturing,0.5454545454545454
1437,5,5,0.0,468,49,Retail,1.0
1438,10,8,5.21,328,66,Retail,0.8
1439,5,5,0.0,247,38,Health,1.0
1440,11,6,9.32,58,2,Retail,0.5454545454545454
1441,5,5,9.98,180,48,Health,1.0
1442,9,7,0.0,237,52,Retail,0.7777777777777778
1443,10,6,7.71,159,98,Health,0.6
1444,10,8,0.63,237,36,Retail,0.8
1445,7,7,7.37,68,93,Health,1.0
1446,5,5,0.0,95,61,Health,1.0
1447,6,6,3.69,60,72,Manufacturing,1.0
1448,6,5,8.64,255,10,Manufacturing,0.8333333333333334
1449,8,8,7.9,430,12,Tech,1.0
1450,7,6,4.08,404,43,Health,0.8571428571428571
1451,11,5,4.01,251,52,Finance,0.45454545454545453
1452,10,8,2.76,213,13,Finance,0.8
1453,6,6,6.16,466,79,Finance,1.0
1454,11,5,7.03,193,87,Finance,0.45454545454545453
1455,9,7,0.0,85,98,Finance,0.7777777777777778
1456,8,7,10.38,306,4,Tech,0.875
1457,11,5,9.28,163,35,Health,0.45454545454545453
1458,6,5,3.23,457,95,Retail,0.8333333333333334
1459,5,5,0.0,261,89,Retail,1.0
1460,5,5,3.99,303,98,Retail,1.0
1461,10,6,0.88,151,44,Finance,0.6
1462,7,7,3.44,166,35,Retail,1.0
1463,8,6,0.0,82,33,Tech,0.75
1464,9,8,4.37,277,62,Manufacturing,0.8888888888888888
1465,6,5,10.39,355,45,Manufacturing,0.8333333333333334
1466,7,6,0.0,439,47,Health,0.8571428571428571
1467,7,5,12.02,334,94,Tech,0.7142857142857143
1468,5,5,0.0,316,93,Retail,1.0
1469,8,7,8.27,269,48,Retail,0.875
1470,11,6,9.01,385,93,Tech,0.5454545454545454
1471,10,8,2.94,204,67,Health,0.8
1472,11,6,9.58,119,5,Health,0.5454545454545454
1473,9,5,11.97,353,30,Health,0.5555555555555556
1474,10,8,0.27,107,31,Retail,0.8
1475,11,7,0.0,395,73,Finance,0.6363636363636364
1476,5,5,4.52,154,58,Tech,1.0
1477,7,6,6.41,181,6,Manufacturing,0.8571428571428571
1478,9,5,10.18,228,98,Health,0.5555555555555556
1479,8,8,7.14,106,95,Retail,1.0
1480,7,6,0.62,283,5,Manufacturing,0.8571428571428571
1481,10,6,10.15,458,19,Retail,0.6
1482,9,5,0.0,197,47,Health,0.5555555555555556
1483,8,5,5.68,317,74,Manufacturing,0.625
1484,10,8,0.0,400,96,Tech,0.8
1485,11,6,0.07,240,14,Finance,0.5454545454545454
1486,9,8,0.0,127,98,Retail,0.8888888888888888
1487,8,6,1.66,85,87,Retail,0.75
1488,7,6,5.72,335,22,Retail,0.8571428571428571
1489,11,7,0.44,123,58,Finance,0.6363636363636364
1490,11,8,1.39,87,54,Manufacturing,0.7272727272727273
1491,9,7,0.0,415,18,Finance,0.7777777777777778
1492,9,7,0.0,161,65,Health,0.7777777777777778
1493,11,5,0.98,304,94,Retail,0.45454545454545453
1494,5,5,0.0,227,51,Retail,1.0
1495,7,6,5.11,189,49,Tech,0.8571428571428571
1496,5,5,4.19,326,81,Manufacturing,1.0
1497,6,6,3.48,182,44,Finance,1.0
1498,8,6,1.31,99,59,Finance,0.75
1499,10,6,1.45,62,84,Manufacturing,0.6
1500,6,5,7.5,343,75,Health,0.8333333333333334
1501,8,7,1.11,100,66,Tech,0.875
1502,7,5,2.93,134,13,Manufacturing,0.7142857142857143
1503,10,8,0.0,139,32,Health,0.8
1504,5,5,0.0,444,87,Health,1.0
1505,8,8,0.0,270,96,Manufacturing,1.0
1506,10,6,1.83,51,93,Tech,0.6
1507,7,7,0.21,68,42,Manufacturing,1.0
1508,7,5,4.12,81,50,Retail,0.7142857142857143
1509,11,7,5.07,120,4,Health,0.6363636363636364
1510,8,7,6.35,340,91,Health,0.875
1511,6,5,7.47,281,96,Manufacturing,0.8333333333333334
1512,5,5,3.57,376,62,Tech,1.0
1513,8,5,12.85,114,12,Health,0.625
1514,5,5,0.0,406,24,Tech,1.0
1515,5,5,0.0,125,24,Manufacturing,1.0
1516,8,6,0.0,102,11,Tech,0.75
1517,5,5,3.27,107,62,Health,1.0
1518,11,5,15.07,198,19,Finance,0.45454545454545453
1519,11,6,0.0,332,44,Tech,0.5454545454545454
1520,11,6,14.08,142,89,Retail,0.5454545454545454
1521,11,7,0.0,91,34,Retail,0.6363636363636364
1522,11,8,11.57,129,41,Manufacturing,0.7272727272727273
1523,7,7,0.0,263,87,Manufacturing,1.0
1524,6,5,0.0,319,51,Finance,0.8333333333333334
1525,11,7,2.61,499,40,Retail,0.6363636363636364
1526,11,6,0.87,355,62,Manufacturing,0.5454545454545454
1527,7,7,0.0,177,9,Retail,1.0
1528,5,5,0.0,302,71,Retail,1.0
1529,9,5,8.97,254,17,Retail,0.5555555555555556
1530,9,6,3.92,142,79,Tech,0.6666666666666666
1531,9,5,0.97,180,42,Retail,0.5555555555555556
1532,11,6,6.93,58,97,Tech,0.5454545454545454
1533,6,5,4.15,147,38,Health,0.8333333333333334
1534,11,5,0.02,437,44,Tech,0.45454545454545453
1535,5,5,0.0,472,90,Manufacturing,1.0
1536,8,7,0.0,320,44,Retail,0.875
1537,11,8,0.0,398,96,Manufacturing,0.7272727272727273
1538,10,8,5.46,239,79,Health,0.8
1539,8,7,0.0,407,87,Tech,0.875
1540,8,7,2.6,437,49,Tech,0.875
1541,6,6,4.87,186,14,Manufacturing,1.0
1542,6,5,0.0,139,67,Finance,0.8333333333333334
1543,9,5,4.99,445,56,Health,0.5555555555555556
1544,8,7,0.0,87,67,Tech,0.875
1545,7,7,8.87,182,72,Retail,1.0
1546,6,6,0.67,214,41,Retail,1.0
1547,10,6,11.51,78,15,Tech,0.6
1548,7,6,3.14,250,92,Retail,0.8571428571428571
1549,6,5,0.0,111,37,Finance,0.8333333333333334
1550,6,5,4.71,452,84,Manufacturing,0.8333333333333334
1551,6,6,8.47,321,66,Finance,1.0
1552,9,8,3.01,488,62,Finance,0.8888888888888888
1553,10,6,12.05,460,31,Health,0.6
1554,7,5,9.6,179,18,Retail,0.7142857142857143
1555,9,8,0.0,219,34,Tech,0.8888888888888888
1556,11,8,0.0,412,9,Retail,0.7272727272727273
1557,7,7,3.55,76,86,Finance,1.0
1558,8,8,0.0,227,48,Tech,1.0
1559,5,5,7.38,333,55,Health,1.0
1560,7,7,7.26,89,30,Finance,1.0
1561,8,6,0.0,332,24,Finance,0.75
1562,7,7,0.0,138,12,Manufacturing,1.0
1563,6,6,6.62,77,7,Retail,1.0
1564,11,7,0.0,489,13,Retail,0.6363636363636364
1565,5,5,4.95,239,40,Health,1.0
1566,10,8,0.38,125,15,Manufacturing,0.8
1567,11,7,6.9,226,59,Finance,0.6363636363636364
1568,9,8,0.0,186,55,Tech,0.8888888888888888
1569,5,5,3.43,171,82,Health,1.0
1570,5,5,0.0,283,6,Health,1.0
1571,5,5,3.59,281,42,Retail,1.0
1572,6,5,0.0,157,59,Tech,0.8333333333333334
1573,5,5,4.39,487,87,Health,1.0
1574,7,7,5.64,492,35,Health,1.0
1575,10,7,0.0,449,99,Health,0.7
1576,10,5,0.0,364,94,Health,0.5
1577,6,5,0.0,377,49,Health,0.8333333333333334
1578,7,7,3.3,147,56,Retail,1.0
1579,10,6,4.96,180,30,Finance,0.6
1580,8,5,4.86,321,2,Finance,0.625
1581,11,5,0.77,127,11,Retail,0.45454545454545453
1582,11,7,2.98,412,94,Retail,0.6363636363636364
1583,7,7,2.78,373,50,Retail,1.0
1584,11,6,5.24,97,54,Tech,0.5454545454545454
1585,8,8,9.82,361,95,Retail,1.0
1586,5,5,0.0,369,49,Tech,1.0
1587,9,5,9.6,449,18,Finance,0.5555555555555556
1588,11,6,1.3,78,6,Manufacturing,0.5454545454545454
1589,8,6,0.71,416,57,Retail,0.75
1590,11,6,8.12,300,49,Health,0.5454545454545454
1591,10,8,6.23,387,10,Finance,0.8
1592,7,6,12.48,465,34,Tech,0.8571428571428571
1593,6,5,0.0,370,85,Finance,0.8333333333333334
1594,5,5,0.0,167,13,Retail,1.0
1595,7,7,4.07,210,78,Finance,1.0
1596,7,5,5.34,124,43,Manufacturing,0.7142857142857143
1597,5,5,0.0,448,94,Health,1.0
1598,5,5,0.0,457,20,Finance,1.0
1599,5,5,0.0,263,7,Retail,1.0
1600,10,6,10.6,432,79,Manufacturing,0.6
1601,5,5,0.0,341,67,Health,1.0
1602,6,6,0.0,255,69,Manufacturing,1.0
1603,6,6,0.0,489,50,Finance,1.0
1604,5,5,0.0,158,46,Health,1.0
1605,5,5,0.0,170,31,Finance,1.0
1606,11,6,4.32,483,42,Manufacturing,0.5454545454545454
1607,5,5,0.0,185,7,Manufacturing,1.0
1608,5,5,5.77,443,77,Manufacturing,1.0
1609,5,5,0.0,367,28,Health,1.0
1610,5,5,0.99,227,5,Manufacturing,1.0
1611,7,7,6.87,265,55,Health,1.0
1612,11,6,9.45,287,19,Tech,0.5454545454545454
1613,7,5,3.57,350,76,Health,0.7142857142857143
1614,8,8,0.0,320,14,Manufacturing,1.0
1615,6,5,0.0,271,48,Tech,0.8333333333333334
1616,8,7,5.0,270,35,Retail,0.875
1617,9,5,14.64,414,81,Manufacturing,0.5555555555555556
1618,9,7,3.57,143,89,Finance,0.7777777777777778
1619,9,7,5.39,315,37,Finance,0.7777777777777778
1620,8,6,8.4,199,49,Retail,0.75
1621,6,6,0.0,456,11,Health,1.0
1622,7,6,0.0,373,86,Tech,0.8571428571428571
1623,8,6,4.09,397,96,Health,0.75
1624,7,7,9.24,296,81,Health,1.0
1625,10,8,0.0,421,74,Health,0.8
1626,5,5,3.99,298,31,Finance,1.0
1627,7,7,0.0,439,37,Health,1.0
1628,9,5,6.61,302,100,Health,0.5555555555555556
1629,9,7,0.0,401,82,Health,0.7777777777777778
1630,6,5,0.0,408,48,Finance,0.8333333333333334
1631,11,7,10.12,267,35,Tech,0.6363636363636364
1632,8,5,2.34,293,48,Tech,0.625
1633,11,5,11.9,405,6,Retail,0.45454545454545453
1634,6,5,6.45,92,98,Finance,0.8333333333333334
1635,6,5,10.45,55,40,Manufacturing,0.8333333333333334
1636,11,8,0.0,250,63,Retail,0.7272727272727273
1637,11,7,2.18,267,36,Health,0.6363636363636364
1638,8,8,0.0,416,23,Retail,1.0
1639,11,7,15.41,96,40,Tech,0.6363636363636364
1640,8,7,9.02,354,96,Finance,0.875
1641,9,7,1.33,465,7,Tech,0.7777777777777778
1642,10,5,11.37,376,72,Finance,0.5
1643,10,5,3.44,447,60,Manufacturing,0.5
1644,5,5,3.22,174,52,Finance,1.0
1645,7,5,0.0,174,78,Manufacturing,0.7142857142857143
1646,9,8,6.24,55,80,Finance,0.8888888888888888
1647,11,7,0.0,110,71,Finance,0.6363636363636364
1648,9,8,7.31,90,10,Retail,0.8888888888888888
1649,6,5,8.95,183,97,Manufacturing,0.8333333333333334
1650,10,5,9.54,91,94,Health,0.5
1651,10,7,0.0,336,90,Finance,0.7
1652,9,5,0.48,482,31,Retail,0.5555555555555556
1653,6,6,0.0,159,63,Health,1.0
1654,9,7,0.0,357,32,Finance,0.7777777777777778
1655,10,6,0.0,207,85,Health,0.6
1656,8,5,13.08,198,96,Finance,0.625
1657,7,6,0.0,369,25,Health,0.8571428571428571
1658,11,6,0.03,97,30,Health,0.5454545454545454
1659,5,5,0.0,432,44,Manufacturing,1.0
1660,9,7,1.8,273,69,Health,0.7777777777777778
1661,10,6,6.03,317,59,Health,0.6
1662,9,6,2.24,167,15,Retail,0.6666666666666666
1663,5,5,7.4,157,14,Retail,1.0
1664,5,5,0.14,284,3,Retail,1.0
1665,8,7,11.01,274,76,Manufacturing,0.875
1666,8,6,8.95,365,70,Tech,0.75
1667,8,7,0.0,320,92,Retail,0.875
1668,11,5,14.76,460,46,Health,0.45454545454545453
1669,11,7,0.0,403,99,Finance,0.6363636363636364
